match_id;SEASON;date;pens;pens_home_score;pens_away_score;HOME_TEAM;AWAY_TEAM;HT_SCORE;AW_SCORE;possession_home;possession_away;total_shots_home;total_shots_away;shots_on_target_home;shots_on_target_away;duels_won_home;duels_won_away;prediction_team_home_win;prediction_draw;prediction_team_away_win;prediction_quantity;location;lineup_home;lineup_away;player_names_home;player_numbers_home;player_names_away;player_numbers_away
80;2022-2023;05/10/2022;False;False;False;Juventus;Maccabi Haifa;3;1;0.51;0.49;16;20;7;4;0.55;0.45;0.84;0.04;0.12;128185;Allianz Stadium;[{'player_name': ' Kostić', 'player_number': '17'}, {'player_name': ' Vlahović', 'player_number': '9'}, {'player_name': ' Di María', 'player_number': '22'}, {'player_name': ' Rabiot', 'player_number': '25'}, {'player_name': ' Paredes', 'player_number': '32'}, {'player_name': ' McKennie', 'player_number': '8'}, {'player_name': ' De Sciglio', 'player_number': '2'}, {'player_name': ' Danilo', 'player_number': '6'}, {'player_name': ' Bremer', 'player_number': '3'}, {'player_name': ' Cuadrado', 'player_number': '11'}, {'player_name': ' Szczęsny', 'player_number': '1'}];[{'player_name': ' Tchibota', 'player_number': '11'}, {'player_name': ' Pierrot', 'player_number': '9'}, {'player_name': ' Abu Fani', 'player_number': '16'}, {'player_name': ' Chery', 'player_number': '10'}, {'player_name': ' Muhammad', 'player_number': '4'}, {'player_name': ' Cornud', 'player_number': '27'}, {'player_name': ' Goldberg', 'player_number': '3'}, {'player_name': ' Batubinsika', 'player_number': '19'}, {'player_name': ' Seck', 'player_number': '30'}, {'player_name': ' Sundgren', 'player_number': '2'}, {'player_name': ' Cohen', 'player_number': '44'}];['Kostić', 'Vlahović', 'Di María', 'Rabiot', 'Paredes', 'McKennie', 'De Sciglio', 'Danilo', 'Bremer', 'Cuadrado', 'Szczęsny'];['17', '9', '22', '25', '32', '8', '2', '6', '3', '11', '1'];['Tchibota', 'Pierrot', 'Abu Fani', 'Chery', 'Muhammad', 'Cornud', 'Goldberg', 'Batubinsika', 'Seck', 'Sundgren', 'Cohen'];['11', '9', '16', '10', '4', '27', '3', '19', '30', '2', '44']
81;2022-2023;05/10/2022;False;False;False;Chelsea;Milan;3;0;0.52;0.48;10;4;6;1;0.51;0.5;0.45;0.08;0.47;158024;Stamford Bridge;[{'player_name': ' Aubameyang', 'player_number': '9'}, {'player_name': ' Mount', 'player_number': '19'}, {'player_name': ' Sterling', 'player_number': '17'}, {'player_name': ' Chilwell', 'player_number': '21'}, {'player_name': ' Kovačić', 'player_number': '8'}, {'player_name': ' Loftus-Cheek', 'player_number': '12'}, {'player_name': ' James', 'player_number': '24'}, {'player_name': ' Koulibaly', 'player_number': '26'}, {'player_name': ' Thiago Silva', 'player_number': '6'}, {'player_name': ' Fofana', 'player_number': '33'}, {'player_name': ' Arrizabalaga', 'player_number': '1'}];[{'player_name': ' Giroud', 'player_number': '9'}, {'player_name': ' Leão', 'player_number': '17'}, {'player_name': ' De Ketelaere', 'player_number': '90'}, {'player_name': ' Krunic', 'player_number': '33'}, {'player_name': ' Tonali', 'player_number': '8'}, {'player_name': ' Bennacer', 'player_number': '4'}, {'player_name': ' Ballo-Touré', 'player_number': '5'}, {'player_name': ' Tomori', 'player_number': '23'}, {'player_name': ' Kalulu', 'player_number': '20'}, {'player_name': ' Dest', 'player_number': '21'}, {'player_name': ' Tatarusanu', 'player_number': '1'}];['Aubameyang', 'Mount', 'Sterling', 'Chilwell', 'Kovačić', 'Loftus-Cheek', 'James', 'Koulibaly', 'Thiago Silva', 'Fofana', 'Arrizabalaga'];['9', '19', '17', '21', '8', '12', '24', '26', '6', '33', '1'];['Giroud', 'Leão', 'De Ketelaere', 'Krunic', 'Tonali', 'Bennacer', 'Ballo-Touré', 'Tomori', 'Kalulu', 'Dest', 'Tatarusanu'];['9', '17', '90', '33', '8', '4', '5', '23', '20', '21', '1']
82;2022-2023;05/10/2022;False;False;False;Benfica;PSG;1;1;0.35;0.65;8;15;6;7;0.46;0.54;0.14;0.03;0.83;217450;Estádio do Sport Lisboa e Benfica (da Luz);[{'player_name': ' Ramos', 'player_number': '88'}, {'player_name': ' João Mário', 'player_number': '20'}, {'player_name': ' Silva', 'player_number': '27'}, {'player_name': ' Neres Campos', 'player_number': '7'}, {'player_name': ' Fernández', 'player_number': '13'}, {'player_name': ' Florentino', 'player_number': '61'}, {'player_name': ' Grimaldo', 'player_number': '3'}, {'player_name': ' Otamendi', 'player_number': '30'}, {'player_name': ' Silva', 'player_number': '66'}, {'player_name': ' Bah', 'player_number': '6'}, {'player_name': ' Vlachodimos', 'player_number': '99'}];[{'player_name': ' Mbappé', 'player_number': '7'}, {'player_name': ' Neymar', 'player_number': '10'}, {'player_name': ' Messi', 'player_number': '30'}, {'player_name': ' Mendes', 'player_number': '25'}, {'player_name': ' Verratti', 'player_number': '6'}, {'player_name': ' Vitinha', 'player_number': '17'}, {'player_name': ' Hakimi', 'player_number': '2'}, {'player_name': ' Pereira', 'player_number': '15'}, {'player_name': ' Marquinhos', 'player_number': '5'}, {'player_name': ' Ramos', 'player_number': '4'}, {'player_name': ' Donnarumma', 'player_number': '99'}];['Ramos', 'João Mário', 'Silva', 'Neres Campos', 'Fernández', 'Florentino', 'Grimaldo', 'Otamendi', 'Silva', 'Bah', 'Vlachodimos'];['88', '20', '27', '7', '13', '61', '3', '30', '66', '6', '99'];['Mbappé', 'Neymar', 'Messi', 'Mendes', 'Verratti', 'Vitinha', 'Hakimi', 'Pereira', 'Marquinhos', 'Ramos', 'Donnarumma'];['7', '10', '30', '25', '6', '17', '2', '15', '5', '4', '99']
83;2022-2023;05/10/2022;False;False;False;Sevilla;Borussia Dortmund;1;4;0.59;0.41;20;19;6;7;0.49;0.51;0.17;0.06;0.77;83699;Ramón Sánchez-Pizjuán;[{'player_name': ' En-Nesyri', 'player_number': '15'}, {'player_name': ' Isco', 'player_number': '22'}, {'player_name': ' Suso', 'player_number': '7'}, {'player_name': ' Telles', 'player_number': '3'}, {'player_name': ' Rakitic', 'player_number': '10'}, {'player_name': ' Jordan', 'player_number': '8'}, {'player_name': ' Navas', 'player_number': '16'}, {'player_name': ' Salas Valiente', 'player_number': '29'}, {'player_name': ' Gudelj', 'player_number': '6'}, {'player_name': ' Carmona', 'player_number': '30'}, {'player_name': ' Bono', 'player_number': '13'}];[{'player_name': ' Moukoko', 'player_number': '18'}, {'player_name': ' Brandt', 'player_number': '19'}, {'player_name': ' Bellingham', 'player_number': '22'}, {'player_name': ' Adeyemi', 'player_number': '27'}, {'player_name': ' Özcan', 'player_number': '6'}, {'player_name': ' Can', 'player_number': '23'}, {'player_name': ' Guerreiro', 'player_number': '13'}, {'player_name': ' Schlotterbeck', 'player_number': '4'}, {'player_name': ' Süle', 'player_number': '25'}, {'player_name': ' Meunier', 'player_number': '24'}, {'player_name': ' Meyer', 'player_number': '33'}];['En-Nesyri', 'Isco', 'Suso', 'Telles', 'Rakitic', 'Jordan', 'Navas', 'Salas Valiente', 'Gudelj', 'Carmona', 'Bono'];['15', '22', '7', '3', '10', '8', '16', '29', '6', '30', '13'];['Moukoko', 'Brandt', 'Bellingham', 'Adeyemi', 'Özcan', 'Can', 'Guerreiro', 'Schlotterbeck', 'Süle', 'Meunier', 'Meyer'];['18', '19', '22', '27', '6', '23', '13', '4', '25', '24', '33']
84;2022-2023;05/10/2022;False;False;False;RB Leipzig;Celtic;3;1;0.59;0.41;16;12;6;5;0.54;0.46;0.76;0.05;0.19;47532;Red Bull Arena;[{'player_name': ' Silva', 'player_number': '19'}, {'player_name': ' Werner', 'player_number': '11'}, {'player_name': ' Nkunku', 'player_number': '18'}, {'player_name': ' Szoboszlai', 'player_number': '17'}, {'player_name': ' Schlager', 'player_number': '24'}, {'player_name': ' Kampl', 'player_number': '44'}, {'player_name': ' Raum', 'player_number': '22'}, {'player_name': ' Gvardiol', 'player_number': '32'}, {'player_name': ' Orban', 'player_number': '4'}, {'player_name': ' Simakan', 'player_number': '2'}, {'player_name': ' Gulacsi', 'player_number': '1'}];"[{'player_name': ' Jota', 'player_number': '17'}, {'player_name': ' Furuhashi', 'player_number': '8'}, {'player_name': ' Maeda', 'player_number': '38'}, {'player_name': ' Hatate', 'player_number': '41'}, {'player_name': ' McGregor', 'player_number': '42'}, {'player_name': "" O'Riley"", 'player_number': '33'}, {'player_name': ' Taylor', 'player_number': '3'}, {'player_name': ' Jenz', 'player_number': '6'}, {'player_name': ' Welsh', 'player_number': '57'}, {'player_name': ' Juranović', 'player_number': '88'}, {'player_name': ' Hart', 'player_number': '1'}]";['Silva', 'Werner', 'Nkunku', 'Szoboszlai', 'Schlager', 'Kampl', 'Raum', 'Gvardiol', 'Orban', 'Simakan', 'Gulacsi'];['19', '11', '18', '17', '24', '44', '22', '32', '4', '2', '1'];"['Jota', 'Furuhashi', 'Maeda', 'Hatate', 'McGregor', ""O'Riley"", 'Taylor', 'Jenz', 'Welsh', 'Juranović', 'Hart']";['17', '8', '38', '41', '42', '33', '3', '6', '57', '88', '1']
85;2022-2023;05/10/2022;False;False;False;RB Salzburg;Dinamo Zagreb;1;0;0.47;0.53;18;10;6;3;0.45;0.56;0.67;0.09;0.24;40752;Red Bull Arena Salzburg;[{'player_name': ' Okafor', 'player_number': '77'}, {'player_name': ' Sesko', 'player_number': '30'}, {'player_name': ' Sučić', 'player_number': '21'}, {'player_name': ' Kjærgaard', 'player_number': '14'}, {'player_name': ' Seiwald', 'player_number': '13'}, {'player_name': ' Capaldo', 'player_number': '7'}, {'player_name': ' Ulmer', 'player_number': '17'}, {'player_name': ' Pavlović', 'player_number': '31'}, {'player_name': ' Solet', 'player_number': '22'}, {'player_name': ' Dedic', 'player_number': '70'}, {'player_name': ' Köhn', 'player_number': '18'}];[{'player_name': ' Oršić', 'player_number': '99'}, {'player_name': ' Petković', 'player_number': '9'}, {'player_name': ' Ljubicic', 'player_number': '14'}, {'player_name': ' Ivanusec', 'player_number': '7'}, {'player_name': ' Ademi', 'player_number': '5'}, {'player_name': ' Moharrami', 'player_number': '2'}, {'player_name': ' Misic', 'player_number': '27'}, {'player_name': ' Peric', 'player_number': '55'}, {'player_name': ' Šutalo', 'player_number': '37'}, {'player_name': ' Theophile Catherine', 'player_number': '28'}, {'player_name': ' Livaković', 'player_number': '40'}];['Okafor', 'Sesko', 'Sučić', 'Kjærgaard', 'Seiwald', 'Capaldo', 'Ulmer', 'Pavlović', 'Solet', 'Dedic', 'Köhn'];['77', '30', '21', '14', '13', '7', '17', '31', '22', '70', '18'];['Oršić', 'Petković', 'Ljubicic', 'Ivanusec', 'Ademi', 'Moharrami', 'Misic', 'Peric', 'Šutalo', 'Theophile Catherine', 'Livaković'];['99', '9', '14', '7', '5', '2', '27', '55', '37', '28', '40']
86;2022-2023;04/10/2022;False;False;False;Ajax;Napoli;1;6;0.43;0.57;8;26;2;13;0.35;0.65;0.32;0.07;0.61;99446;Johan Cruijff Arena;[{'player_name': ' Kudus', 'player_number': '20'}, {'player_name': ' Bergwijn', 'player_number': '7'}, {'player_name': ' Berghuis', 'player_number': '23'}, {'player_name': ' Tadić', 'player_number': '10'}, {'player_name': ' Taylor', 'player_number': '8'}, {'player_name': ' Álvarez', 'player_number': '4'}, {'player_name': ' Blind', 'player_number': '17'}, {'player_name': ' Bassey', 'player_number': '3'}, {'player_name': ' Timber', 'player_number': '2'}, {'player_name': ' Rensch', 'player_number': '15'}, {'player_name': ' Pasveer', 'player_number': '22'}];[{'player_name': ' Kvaratskhelia', 'player_number': '77'}, {'player_name': ' Raspadori', 'player_number': '81'}, {'player_name': ' Lozano', 'player_number': '11'}, {'player_name': ' Zieliński', 'player_number': '20'}, {'player_name': ' Lobotka', 'player_number': '68'}, {'player_name': ' Zambo Anguissa', 'player_number': '99'}, {'player_name': ' Olivera', 'player_number': '17'}, {'player_name': ' Kim Min-jae', 'player_number': '3'}, {'player_name': ' Rrahmani', 'player_number': '13'}, {'player_name': ' Di Lorenzo', 'player_number': '22'}, {'player_name': ' Meret', 'player_number': '1'}];['Kudus', 'Bergwijn', 'Berghuis', 'Tadić', 'Taylor', 'Álvarez', 'Blind', 'Bassey', 'Timber', 'Rensch', 'Pasveer'];['20', '7', '23', '10', '8', '4', '17', '3', '2', '15', '22'];['Kvaratskhelia', 'Raspadori', 'Lozano', 'Zieliński', 'Lobotka', 'Zambo Anguissa', 'Olivera', 'Kim Min-jae', 'Rrahmani', 'Di Lorenzo', 'Meret'];['77', '81', '11', '20', '68', '99', '17', '3', '13', '22', '1']
87;2022-2023;04/10/2022;False;False;False;Liverpool;Rangers;2;0;0.64;0.36;23;6;10;2;0.59;0.41;0.86;0.03;0.11;108448;Anfield;[{'player_name': ' Núñez', 'player_number': '27'}, {'player_name': ' Díaz', 'player_number': '23'}, {'player_name': ' Diogo Jota', 'player_number': '20'}, {'player_name': ' Salah', 'player_number': '11'}, {'player_name': ' Thiago', 'player_number': '6'}, {'player_name': ' Henderson', 'player_number': '14'}, {'player_name': ' Tsimikas', 'player_number': '21'}, {'player_name': ' Van Dijk', 'player_number': '4'}, {'player_name': ' Matip', 'player_number': '32'}, {'player_name': ' Alexander-Arnold', 'player_number': '66'}, {'player_name': ' Alisson', 'player_number': '1'}];[{'player_name': ' Morelos', 'player_number': '20'}, {'player_name': ' Kent', 'player_number': '14'}, {'player_name': ' Lundstram', 'player_number': '4'}, {'player_name': ' Davis', 'player_number': '10'}, {'player_name': ' Tillman', 'player_number': '71'}, {'player_name': ' Barišić', 'player_number': '31'}, {'player_name': ' Davies', 'player_number': '26'}, {'player_name': ' Goldson', 'player_number': '6'}, {'player_name': ' King', 'player_number': '38'}, {'player_name': ' Tavernier', 'player_number': '2'}, {'player_name': ' McGregor', 'player_number': '1'}];['Núñez', 'Díaz', 'Diogo Jota', 'Salah', 'Thiago', 'Henderson', 'Tsimikas', 'Van Dijk', 'Matip', 'Alexander-Arnold', 'Alisson'];['27', '23', '20', '11', '6', '14', '21', '4', '32', '66', '1'];['Morelos', 'Kent', 'Lundstram', 'Davis', 'Tillman', 'Barišić', 'Davies', 'Goldson', 'King', 'Tavernier', 'McGregor'];['20', '14', '4', '10', '71', '31', '26', '6', '38', '2', '1']
88;2022-2023;04/10/2022;False;False;False;Inter;Barcelona;1;0;0.28;0.72;5;7;2;2;0.53;0.48;0.18;0.04;0.78;312416;Giuseppe Meazza;[{'player_name': ' Correa', 'player_number': '11'}, {'player_name': ' Martínez', 'player_number': '10'}, {'player_name': ' Dimarco', 'player_number': '32'}, {'player_name': ' Mkhitaryan', 'player_number': '22'}, {'player_name': ' Calhanoglu', 'player_number': '20'}, {'player_name': ' Barella', 'player_number': '23'}, {'player_name': ' Darmian', 'player_number': '36'}, {'player_name': ' Bastoni', 'player_number': '95'}, {'player_name': ' De Vrij', 'player_number': '6'}, {'player_name': ' Skriniar', 'player_number': '37'}, {'player_name': ' Onana', 'player_number': '24'}];[{'player_name': ' Raphinha', 'player_number': '22'}, {'player_name': ' Lewandowski', 'player_number': '9'}, {'player_name': ' Dembélé', 'player_number': '7'}, {'player_name': ' Pedri', 'player_number': '8'}, {'player_name': ' Busquets', 'player_number': '5'}, {'player_name': ' Gavi', 'player_number': '30'}, {'player_name': ' Alonso', 'player_number': '17'}, {'player_name': ' García', 'player_number': '24'}, {'player_name': ' Christensen', 'player_number': '15'}, {'player_name': ' Sergi Roberto', 'player_number': '20'}, {'player_name': ' Ter Stegen', 'player_number': '1'}];['Correa', 'Martínez', 'Dimarco', 'Mkhitaryan', 'Calhanoglu', 'Barella', 'Darmian', 'Bastoni', 'De Vrij', 'Skriniar', 'Onana'];['11', '10', '32', '22', '20', '23', '36', '95', '6', '37', '24'];['Raphinha', 'Lewandowski', 'Dembélé', 'Pedri', 'Busquets', 'Gavi', 'Alonso', 'García', 'Christensen', 'Sergi Roberto', 'Ter Stegen'];['22', '9', '7', '8', '5', '30', '17', '24', '15', '20', '1']
89;2022-2023;04/10/2022;False;False;False;FC Porto;Bayer Leverkusen;2;0;0.41;0.59;12;8;4;6;0.49;0.51;0.53;0.08;0.39;48702;Estádio Do Dragão;[{'player_name': ' Taremi', 'player_number': '9'}, {'player_name': ' de Lima Barbosa', 'player_number': '30'}, {'player_name': ' Pepê', 'player_number': '11'}, {'player_name': ' Uribe', 'player_number': '8'}, {'player_name': ' Eustáquio', 'player_number': '46'}, {'player_name': ' Almeida Costa', 'player_number': '28'}, {'player_name': ' Wendell', 'player_number': '22'}, {'player_name': ' Mota Veiga Teixeira Carmo', 'player_number': '4'}, {'player_name': ' Pepe', 'player_number': '3'}, {'player_name': ' João Mário', 'player_number': '23'}, {'player_name': ' Costa', 'player_number': '99'}];[{'player_name': ' Schick', 'player_number': '14'}, {'player_name': ' Hudson-Odoi', 'player_number': '17'}, {'player_name': ' Hlozek', 'player_number': '23'}, {'player_name': ' Diaby', 'player_number': '19'}, {'player_name': ' Aránguiz', 'player_number': '20'}, {'player_name': ' Andrich', 'player_number': '8'}, {'player_name': ' Hincapié', 'player_number': '3'}, {'player_name': ' Tapsoba', 'player_number': '12'}, {'player_name': ' Tah', 'player_number': '4'}, {'player_name': ' Frimpong', 'player_number': '30'}, {'player_name': ' Hrádecky', 'player_number': '1'}];['Taremi', 'de Lima Barbosa', 'Pepê', 'Uribe', 'Eustáquio', 'Almeida Costa', 'Wendell', 'Mota Veiga Teixeira Carmo', 'Pepe', 'João Mário', 'Costa'];['9', '30', '11', '8', '46', '28', '22', '4', '3', '23', '99'];['Schick', 'Hudson-Odoi', 'Hlozek', 'Diaby', 'Aránguiz', 'Andrich', 'Hincapié', 'Tapsoba', 'Tah', 'Frimpong', 'Hrádecky'];['14', '17', '23', '19', '20', '8', '3', '12', '4', '30', '1']
90;2022-2023;04/10/2022;False;False;False;Eintracht Frankfurt;Tottenham Hotspur;0;0;0.43;0.57;12;11;2;2;0.47;0.53;0.25;0.05;0.7;73650;Deutsche Bank Park;[{'player_name': ' Kolo Muani', 'player_number': '9'}, {'player_name': ' Kamada', 'player_number': '15'}, {'player_name': ' Lindstrøm', 'player_number': '29'}, {'player_name': ' Knauff', 'player_number': '36'}, {'player_name': ' Sow', 'player_number': '8'}, {'player_name': ' Rode', 'player_number': '17'}, {'player_name': ' Jakić', 'player_number': '6'}, {'player_name': ' Ndicka', 'player_number': '2'}, {'player_name': ' Hasebe', 'player_number': '20'}, {'player_name': ' Tuta', 'player_number': '35'}, {'player_name': ' Trapp', 'player_number': '1'}];[{'player_name': ' Kane', 'player_number': '10'}, {'player_name': ' Son Heung-min', 'player_number': '7'}, {'player_name': ' Richarlison', 'player_number': '9'}, {'player_name': ' Perišić', 'player_number': '14'}, {'player_name': ' Bentancur', 'player_number': '30'}, {'player_name': ' Højbjerg', 'player_number': '5'}, {'player_name': ' Emerson', 'player_number': '12'}, {'player_name': ' Lenglet', 'player_number': '34'}, {'player_name': ' Dier', 'player_number': '15'}, {'player_name': ' Romero', 'player_number': '17'}, {'player_name': ' Lloris', 'player_number': '1'}];['Kolo Muani', 'Kamada', 'Lindstrøm', 'Knauff', 'Sow', 'Rode', 'Jakić', 'Ndicka', 'Hasebe', 'Tuta', 'Trapp'];['9', '15', '29', '36', '8', '17', '6', '2', '20', '35', '1'];['Kane', 'Son Heung-min', 'Richarlison', 'Perišić', 'Bentancur', 'Højbjerg', 'Emerson', 'Lenglet', 'Dier', 'Romero', 'Lloris'];['10', '7', '9', '14', '30', '5', '12', '34', '15', '17', '1']
91;2022-2023;04/10/2022;False;False;False;Club Brugge;Atlético de Madrid;2;0;0.47;0.53;7;20;3;5;0.54;0.46;0.23;0.05;0.72;61357;Jan Breydelstadion;[{'player_name': ' Jutglà', 'player_number': '9'}, {'player_name': ' Sowah', 'player_number': '19'}, {'player_name': ' Nielsen', 'player_number': '27'}, {'player_name': ' Onyedika', 'player_number': '15'}, {'player_name': ' Vanaken', 'player_number': '20'}, {'player_name': ' Buchanan', 'player_number': '17'}, {'player_name': ' Meijer', 'player_number': '14'}, {'player_name': ' Sylla', 'player_number': '94'}, {'player_name': ' Mechele', 'player_number': '44'}, {'player_name': ' Odoi', 'player_number': '6'}, {'player_name': ' Mignolet', 'player_number': '22'}];[{'player_name': ' Morata', 'player_number': '19'}, {'player_name': ' Griezmann', 'player_number': '8'}, {'player_name': ' Carrasco', 'player_number': '21'}, {'player_name': ' Koke', 'player_number': '6'}, {'player_name': ' Witsel', 'player_number': '20'}, {'player_name': ' Llorente', 'player_number': '14'}, {'player_name': ' Mandava', 'player_number': '23'}, {'player_name': ' Giménez', 'player_number': '2'}, {'player_name': ' Savic', 'player_number': '15'}, {'player_name': ' Molina', 'player_number': '16'}, {'player_name': ' Oblak', 'player_number': '13'}];['Jutglà', 'Sowah', 'Nielsen', 'Onyedika', 'Vanaken', 'Buchanan', 'Meijer', 'Sylla', 'Mechele', 'Odoi', 'Mignolet'];['9', '19', '27', '15', '20', '17', '14', '94', '44', '6', '22'];['Morata', 'Griezmann', 'Carrasco', 'Koke', 'Witsel', 'Llorente', 'Mandava', 'Giménez', 'Savic', 'Molina', 'Oblak'];['19', '8', '21', '6', '20', '14', '23', '2', '15', '16', '13']
92;2022-2023;04/10/2022;False;False;False;Marseille;Sporting CP;4;1;0.56;0.44;20;6;7;2;0.5;0.51;0.56;0.05;0.39;78629;Stade Vélodrome;[{'player_name': ' Sanchez', 'player_number': '70'}, {'player_name': ' Harit', 'player_number': '77'}, {'player_name': ' Ünder', 'player_number': '17'}, {'player_name': ' Tavares', 'player_number': '30'}, {'player_name': ' Veretout', 'player_number': '27'}, {'player_name': ' Guendouzi', 'player_number': '6'}, {'player_name': ' Clauss', 'player_number': '7'}, {'player_name': ' Balerdi', 'player_number': '5'}, {'player_name': ' Bailly', 'player_number': '3'}, {'player_name': ' Mbemba', 'player_number': '99'}, {'player_name': ' Lopez', 'player_number': '16'}];[{'player_name': ' Edwards', 'player_number': '10'}, {'player_name': ' Gonçalves', 'player_number': '28'}, {'player_name': ' Trincão', 'player_number': '17'}, {'player_name': ' Santos', 'player_number': '11'}, {'player_name': ' Morita', 'player_number': '5'}, {'player_name': ' Ugarte', 'player_number': '15'}, {'player_name': ' Esgaio', 'player_number': '47'}, {'player_name': ' Reis de Lima', 'player_number': '2'}, {'player_name': ' Inácio', 'player_number': '25'}, {'player_name': ' St', 'player_number': '3'}, {'player_name': ' Adan', 'player_number': '1'}];['Sanchez', 'Harit', 'Ünder', 'Tavares', 'Veretout', 'Guendouzi', 'Clauss', 'Balerdi', 'Bailly', 'Mbemba', 'Lopez'];['70', '77', '17', '30', '27', '6', '7', '5', '3', '99', '16'];['Edwards', 'Gonçalves', 'Trincão', 'Santos', 'Morita', 'Ugarte', 'Esgaio', 'Reis de Lima', 'Inácio', 'St', 'Adan'];['10', '28', '17', '11', '5', '15', '47', '2', '25', '3', '1']
